Index,IBM.Close,JNJ.Close,NKE.Close,PG.Close,WMT.Close,ibm_r,jnj_r,nke_r,pg_r,wmt_r
2017-02-01,174.289993,113.230003,53.02,87.330002,66.230003,-0.00131883280477485,-1.76589542450145e-4,0.00226582418944332,-0.00308690578401638,-0.00767086556261098
2017-02-02,174.580002,113.57,52.799999,87.760002,66.699997,0.00166256239262719,0.00299821208286133,-0.00415802908805762,0.00491176942912119,0.00707133015048544
2017-02-03,175.820007,113.639999,52.360001,87.410004,66.5,0.00707768347320759,6.16161282714245e-4,-0.00836821163257451,-0.00399610040264964,-0.00300296028225766
2017-02-06,175.860001,113.400002,52.799999,87.400002,66.400002,2.27445400719617e-4,-0.00211413925593273,0.00836821163257451,-1.14432808965503e-4,-0.00150486105893854
2017-02-07,178.460007,113.480003,52.810001,88.010002,66.889999,0.0146762960592834,7.0522744669077e-4,1.89413881827249e-4,0.00695516156562537,0.00735237757752927
2017-02-08,176.169998,113.400002,53.880001,88.330002,67.809998,-0.0129150991101028,-7.0522744669077e-4,0.0200587844472766,0.00362935628899397,0.0136601830211767
2017-02-09,177.210007,114.080002,55.310001,88.669998,69.080002,0.00588608290203219,0.00597856526720619,0.0261943719845736,0.00384176743696862,0.0185556350288412
2017-02-10,178.679993,115.239998,56.220001,87.970001,68.019997,0.00826094781932607,0.0101169186636998,0.0163188411791504,-0.00792573220427784,-0.0154635467560436
2017-02-13,179.360001,115.879997,56.09,88.309998,67.769997,0.00379850759149303,0.00553825415105624,-0.0023150397454037,0.00385747020112426,-0.00368216059372717
2017-02-14,180.130005,116.360001,56.450001,87.860001,68.660004,0.00428387529396801,0.0041336952087212,0.0063977647902167,-0.00510867890384237,0.0130472714069816
2017-02-15,181.679993,117.199997,56.639999,91.120003,68.690002,0.00856801907482296,0.00719300932462286,0.00336012341963432,0.0364327021331663,4.368110544819e-4
2017-02-16,181.429993,118.080002,56.290001,90.790001,68.870003,-0.00137699346832232,0.00748052624418882,-0.00619851448901709,-0.003628193664448,0.00261705577482729
2017-02-17,180.669998,118.860001,56.75,91.089996,69.370003,-0.00419771408376857,0.00658396056194288,0.00813873912043217,0.00329882644600854,0.00723382752663237
2017-02-21,180.259995,119.660004,57.360001,91.669998,71.449997,-0.00227192632537765,0.0067080830381574,0.0106915573636046,0.00634716531219226,0.0295433217449022
2017-02-22,181.149994,119.519997,58.240002,91.440002,71.709999,0.0049251588288115,-0.00117072510582616,0.0152252245039728,-0.00251210879747443,0.00363233156095522
2017-02-23,181.649994,121.699997,57.389999,91.129997,71.309998,0.00275634141729419,0.0180752790585954,-0.0147023835334572,-0.00339601577079041,-0.00559365195577222
2017-02-24,181.350006,122.730003,57.860001,91.050003,72.389999,-0.00165282682255175,0.0084278697106166,0.0081562621354534,-8.78186465484987e-4,0.0150316124973324
2017-02-27,179.399994,122.400002,57.689999,90.889999,71.739998,-0.0108109826342266,-0.00269245863522283,-0.0029424858963143,-0.00175886599417741,-0.00901971026530113
2017-02-28,179.820007,122.209999,57.16,91.07,70.93,0.00233847330456438,-0.00155351815082216,-0.00922947787310502,0.00197846845135885,-0.0113549690116903
2017-03-01,181.949997,123.860001,57.950001,91.660004,70.449997,0.0117755180856793,0.013411035316274,0.0137262339803499,0.00645768114078749,-0.00679027945269972
2017-03-02,180.529999,123.629997,57.799999,90.910004,70.760002,-0.00783494416080099,-0.00185869383066617,-0.00259182866472241,-0.00821607258718871,0.00439070179484435
2017-03-03,180.050003,123.790001,56.700001,90.5,70.029999,-0.00266235665239911,0.00129337986903533,-0.0192145300069031,-0.00452019942744553,-0.0103701901683086
2017-03-06,180.470001,123.709999,56.77,90.370003,69.879997,0.00232995775737166,-6.46480830596374e-4,0.00123378881224401,-0.00143746359515973,-0.00214426505271526
2017-03-07,180.380005,123.830002,56.549999,90.290001,69.870003,-4.98800057473048e-4,9.69564586863036e-4,-0.00388283230397146,-8.85663715909146e-4,-1.43026833875126e-4
2017-03-08,179.449997,124.099998,56.509998,90.139999,69.800003,-0.00516916358095365,0.00217800271634339,-7.07606628878032e-4,-0.0016627172261634,-0.00100236275297227
2017-03-09,177.179993,125.949997,56.360001,90.339996,69.860001,-0.0127304753998274,0.0147973028851176,-0.0026578734762257,0.00221627978063399,8.59200944759664e-4
2017-03-10,177.830002,126.209999,56.43,91.07,70.099998,0.00366192352622541,0.00206219936759311,0.00124122720748954,0.00804815563044503,0.00342951181684548
2017-03-13,176.460007,126.68,56.669998,91.309998,69.949997,-0.00773378753926046,0.00371704332320277,0.00424400290843607,0.002631847145115,-0.00214210728616138
2017-03-14,175.720001,127.050003,57.279999,91,70.720001,-0.00420243666455455,0.00291651170848439,0.0107065703048042,-0.00340078220799267,0.0109477742459472
2017-03-15,175.809998,128.960007,57.66,91.400002,70.580002,5.12030280330755e-4,0.0149215996597905,0.00661218701596678,0.00438599382509253,-0.00198158588589692
2017-03-16,177.240005,128.460007,57.599998,91.440002,70.440002,0.00810091946284341,-0.0038847067173986,-0.00104115923063386,4.37541016879095e-4,-0.00198553456279882
2017-03-17,175.649994,128.059998,57.799999,91,69.889999,-0.00901142998862792,-0.0031187378483386,0.00346622539767161,-0.00482353484197162,-0.00783874884012459
2017-03-20,175.699997,128.070007,58.68,91.220001,69.980003,2.84633565495795e-4,7.81556226110425e-5,0.0151101948974874,0.00241467572921295,0.00128696662809258
2017-03-21,173.880005,127.25,58.009998,91.190002,69.900002,-0.0104125432424382,-0.00642338866495606,-0.0114835782736229,-3.28918368259323e-4,-0.00114385195686406
2017-03-22,174.779999,126.260002,53.919998,90.989998,70.25,0.00516259960186538,-0.00781036665082269,-0.0731139454890957,-0.0021956754896415,0.0049946303617876
2017-03-23,174.820007,125.900002,55.369999,90.769997,69.860001,2.28878715606839e-4,-0.0028553318438842,0.026536483262491,-0.00242078690019376,-0.00556705452082706
2017-03-24,173.830002,125.480003,56.360001,90.57,69.610001,-0.00567909155458324,-0.00334154970525535,0.0177217919990058,-0.00220576910111081,-0.00358500414670182
2017-03-27,173.770004,125.800003,55.93,90.489998,69.660004,-3.45212885846991e-4,0.00254696088304751,-0.00765879594006336,-8.83707125705513e-4,7.18072813289616e-4
2017-03-28,174.509995,125.660004,56.619999,90.760002,70.32,0.00424940918602967,-0.00111348930698885,0.0122613531886531,0.00297935668662852,0.00942993101730494
2017-03-29,173.940002,124.919998,56.68,90.599998,70.739998,-0.00327159427928869,-0.00590636240209719,0.00105915280033031,-0.00176449097390208,0.00595490212786576
2017-03-30,173.860001,124.660004,56.040001,90.199997,71.589996,-4.60040257164174e-4,-0.0020834529366498,-0.011355675509277,-0.00442479716472466,0.0119441880295801
2017-03-31,174.139999,124.550003,55.73,89.849998,72.080002,0.00160918425529033,-8.82797673079416e-4,-0.00554713773175752,-0.00388780283890711,0.00682129751266292
2017-04-03,174.5,124.690002,55.560001,89.68,71.830002,0.00206517398451833,0.00112340725337123,-0.00305506569674208,-0.0018938122063421,-0.00347439711680053
2017-04-04,174.520004,124.68,55.040001,89.910004,72.010002,1.1462953293595e-4,-8.02181491366127e-5,-0.00940332409101075,0.00256143572170942,0.00250278210446631
2017-04-05,172.880005,124.800003,54.98,89.970001,71.650002,-0.00944163005499199,9.6202507465204e-4,-0.00109072905659247,6.67078058229187e-4,-0.005011843847047
2017-04-06,172.449997,125.050003,55.139999,89.400002,71.43,-0.00249041913392301,0.00200120134024306,0.00290590472289587,-0.00635558799300995,-0.00307523302076707
2017-04-07,172.139999,124.919998,55.110001,89.230003,72.900002,-0.00179922857439951,-0.00104016490940051,-5.44181419324552e-4,-0.0019033650177942,0.0203707172825727
2017-04-10,171.199997,124.339996,54.900002,89.489998,73.059998,-0.00547564722782568,-0.00465379973329672,-0.00381782109531414,0.00290952531286237,0.00219232754292076
2017-04-11,170.580002,124.220001,54.919998,89.800003,73.43,-0.00362803956860969,-9.65521489943555e-4,3.6415953780633e-4,0.00345814386982468,0.00505157747114371
2017-04-12,170.660004,125.400002,55.57,90.309998,73.440002,4.68889931186212e-4,0.0094544489663928,0.0117659428086663,0.00566316540103973,1.36202081831627e-4
2017-04-13,169.529999,124.989998,55.34,90.029999,73.150002,-0.00664340013565301,-0.00327492604693358,-0.00414751293304949,-0.00310523710378874,-0.00395661873813768
2017-04-17,171.100006,125.720001,56.240002,90.389999,73.489998,0.00921831955415886,0.00582350178270108,0.0161323087055063,0.00399069373417227,0.00463716051898011
2017-04-18,170.050003,121.82,56.110001,90.800003,73.889999,-0.00615568687028567,-0.0315126744752128,-0.00231421547927102,0.00452568789974528,0.00542817194073208
2017-04-19,161.690002,121.370003,55.860001,89.599998,74.07,-0.050411594974002,-0.00370078957226294,-0.00446548916608691,-0.0133040209874382,0.00243310475827307
2017-04-20,162.300003,121.870003,56.400002,89.330002,74.800003,0.00376555888376195,0.0041111716157296,0.00962061554607718,-0.00301789755681359,0.0098073330621844
2017-04-21,160.380005,121.760002,55.849998,88.620003,74.940002,-0.0119004624499945,-9.03016912674026e-4,-0.00979970426000243,-0.00797980047889624,0.00186989496617596
2017-04-24,160.75,122.889999,55.470001,89.550003,74.779999,0.00230433256288975,0.0092377276200164,-0.00682713761009701,0.0104395623838114,-0.00213736387715002
2017-04-25,160.389999,123.43,55.450001,90,75.050003,-0.00224202000324514,0.00438455559669038,-3.60620264265421e-4,0.00501250832270728,0.003604141876413
2017-04-26,160.059998,123.510002,55.16,87.739998,75.43,-0.00205961067089788,6.47946887106343e-4,-0.00524367890553989,-0.0254317973868181,0.00505047581271789
2017-04-27,160.320007,123.739998,55.470001,87.690002,75.440002,0.00162312911558793,0.00186043329697672,0.00560429916980532,-5.6998234456529e-4,1.3259097079743e-4
2017-04-28,160.289993,123.470001,55.41,87.330002,75.18,-1.87230592231913e-4,-0.00218435426113484,-0.00108226921564825,-0.00411382127160298,-0.00345242670030466
2017-05-01,158.839996,123.339996,54.990002,87.089996,75.230003,-0.00908724988646537,-0.00105348254611926,-0.00760869598928604,-0.00275204855212952,6.6488931380615e-4
2017-05-02,159.100006,123.699997,55.07,86.220001,75.519997,0.00163559197539431,0.00291451801355258,0.00145371638441816,-0.0100398398579236,0.00384735466283015
2017-05-03,158.630005,123.330002,54.529999,86.43,75.760002,-0.0029584951156183,-0.00299554935166846,-0.00985411267494962,0.00243265684732119,0.00317299316430919
2017-05-04,159.050003,123.949997,54.470001,86.449997,76.339996,0.00264415911689309,0.00501452848334072,-0.00110088084512805,2.31339662612129e-4,0.00762651964293415
2017-05-05,155.050003,123.510002,53.950001,86.5,76.5,-0.0254709721620907,-0.00355609363494747,-0.00959239951448776,5.78236510675012e-4,0.00209374591257827
2017-05-08,153.029999,123.25,54.299999,86.550003,76.120003,-0.0131136908267768,-0.00210732772014488,0.0064664982838587,5.77902346428516e-4,-0.00497965899308639
2017-05-09,152.110001,123.209999,54.889999,86.400002,76.720001,-0.00603002417043719,-3.24604402446305e-4,0.0108069558198598,-0.0017346173261048,0.0078513617701903
2017-05-10,151.25,122.809998,54.560001,86.489998,76.699997,-0.00566985298689016,-0.00325177918337882,-0.00603013247989104,0.00104107823620225,-2.60774349812642e-4
2017-05-11,150.649994,123.199997,54.240002,86.169998,76.129997,-0.00397487116205575,0.00317059741179548,-0.00588235135835635,-0.00370671115261878,-0.00745930334793954
2017-05-12,150.369995,123.639999,54.200001,86.190002,75.709999,-0.00186033546598097,0.0035650824271487,-0.00073775360951078305,2.3211882211438e-4,-0.00553212700492089
2017-05-15,151.509995,126.989998,53.77,86.330002,76.290001,0.00755270608770697,0.0267342182757524,-0.00796523607419841,0.00162300055049336,0.0076316423030951
2017-05-16,153.679993,127.769997,52.779999,86.239998,75.110001,0.0142208765404854,0.0061234216718713,-0.0185833786929797,-0.00104310144475672,-0.0155881621982887
2017-05-17,150.929993,126.669998,51.799999,86.260002,75.120003,-0.0180563661188868,-0.00864648541705915,-0.018742182168189,2.31930435822036e-4,1.33155824381781e-4
2017-05-18,150.779999,126.970001,51.68,85.870003,77.540001,-9.94292640843497e-4,0.00236558225109373,-0.00231927048607172,-0.00453145478448924,0.031707070303244
2017-05-19,151.979996,127,51.77,86.239998,78.769997,0.00792709277101,2.36240501014784e-4,0.00173997143946369,0.00429952434866721,0.0157382304903138
2017-05-22,152.639999,127.260002,51.57,86.209999,78.550003,0.0043332942262273,0.00204516706191171,-0.00387072285094225,-3.47915347340688e-4,-0.00279677273580337
2017-05-23,152.029999,127.519997,52.200001,86.080002,78.489998,-0.00400433793351862,0.00204093799568028,0.0121424059828135,-0.00150904897457682,-7.64200236094581e-4
2017-05-24,152.509995,127.510002,52.009998,86.5,78.150002,0.00315227166826126,-7.83829356887367e-5,-0.00364654471484416,0.00486729429015931,-0.00434112019847266
2017-05-25,153.199997,127.529999,52.349998,86.860001,78.309998,0.00451410284088904,1.56814617021439e-4,0.00651592978131443,0.00415322468162138,0.00204520076402748
2017-05-26,152.490005,126.919998,52.59,87.25,78.129997,-0.00464518480828957,-0.0047946722404788,0.00457408848910168,0.00447992246308093,-0.00230121561221353
2017-05-30,151.729996,127.110001,52.919998,87.400002,78.150002,-0.00499645374142421,0.00149591021674222,0.00625531385260603,0.00171774446224848,2.56014848186048e-4
2017-05-31,152.630005,128.25,52.990002,88.089996,78.599998,0.00591412551145787,0.00892862287709928,0.00132195279378111,0.00786366816881312,0.00574159153057163
2017-06-01,152.669998,128.779999,52.299999,88.129997,79.809998,2.6199148271111e-4,0.00412403029397801,-0.0131069022972219,4.53989357349194e-4,0.0152771108385332
2017-06-02,152.050003,130.080002,52.98,88.589996,79.620003,-0.00406928231497528,0.0100441468297978,0.0129181318935054,0.0052059762011698,-0.00238342957725557
2017-06-05,152.410004,130.360001,53.009998,88.739998,80.260002,0.00236485028902944,0.00215020046577141,5.66053427059732e-4,0.00169178414089544,0.00800603450663839
2017-06-06,152.369995,130.830002,52.48,88.800003,78.93,-2.62543476350352e-4,0.00359892416937235,-0.01004839263515,6.75960368895723e-4,-0.0167100060374725
2017-06-07,150.979996,130.75,53.23,88.769997,79.150002,-0.00916438944850118,-6.11682864765761e-4,0.0141900025488324,-3.37962496881339e-4,0.00278342787518682
2017-06-08,152.100006,130.550003,53.200001,87.849998,78.93,0.00739088749507477,-0.00153078482019353,-5.63732040074871e-4,-0.0104179294179989,-0.00278342787518682
2017-06-09,154.100006,131.529999,53.459999,88.160004,79.419998,0.0130635425488475,0.00747863675301996,0.00487527686060751,0.00352259890962614,0.00618881680022021
2017-06-12,155.179993,131.820007,54.029999,88.239998,79.239998,0.00698390709507102,0.00220245384942963,0.0106057373425394,9.06961503135406e-4,-0.00226900392995955
2017-06-13,154.25,132.020004,54.310001,88.059998,79.519997,-0.00601102557139921,0.0015160478317755,0.00516896111183129,-0.00204197466396927,0.00352732803138789
2017-06-14,153.809998,132.770004,54.66,88.440002,79.900002,-0.0028566013248339,0.00566488147603383,0.00642379004035254,0.00430600098762746,0.00476735318155797
2017-06-15,154.220001,133.039993,52.900002,89.379997,78.910004,0.00266209942839435,0.00203144423381829,-0.0327288038284856,0.010572531337302,-0.0124678645799152
2017-06-16,155.380005,134.350006,51.099998,89.660004,75.239998,0.00749360081239026,0.00979859745205491,-0.0346189186007213,0.00312787339952525,-0.0476250353723788
2017-06-19,154.839996,134.070007,52.02,89.860001,75.5,-0.00348146182511933,-0.00208627589597121,0.0178438019497906,0.00222813143016154,0.00344967840375521
2017-06-20,154.949997,134.220001,51.560001,89.629997,75.540001,7.10164996344353e-4,0.00111814835554824,-0.00888206255463908,-0.00256286287210283,5.2967426735151e-4
2017-06-21,153.789993,134.910004,52.59,89.400002,76.239998,-0.00751447493745516,0.00512766691957278,0.0197797901353867,-0.00256934734750036,0.00922390259066752
2017-06-22,154.399994,136.050003,52.400002,89.029999,75.519997,0.00395860879535359,0.00841456817985087,-0.00361935810631842,-0.00414732419742236,-0.00948875100032964
2017-06-23,154.110001,136.429993,52.849998,89.419998,74.839996,-0.00187995909441341,0.00278912398644682,0.00855104497835946,0.00437096808606263,-0.00904503415413505
2017-06-26,155.229996,136.339996,53.279999,89.360001,75.5,0.00724122263397842,-6.59874670198235e-4,0.00810333299007038,-6.71182487838706e-4,0.00878020829644566
2017-06-27,154.75,135.009995,52.950001,88.610001,76.010002,-0.00309695070543103,-0.0098029238613595,-0.00621291653020783,-0.00842843660701575,0.00673228063529674
2017-06-28,155.320007,133.820007,53.360001,88.370003,76.510002,0.00367663836700594,-0.00885314707111906,0.00771332941484104,-0.00271214986653412,0.00655654049385834
2017-06-29,154.130005,132.639999,53.169998,86.989998,75.93,-0.00769111533293554,-0.00885698181596073,-0.00356713044694779,-0.0157394329497844,-0.00760961415899164
2017-06-30,153.830002,132.289993,59,87.150002,75.68,-0.00194832502975117,-0.00264225428754639,0.10404315400467,0.001837648386668,-0.00329793848151905
2017-07-03,155.580002,132.899994,58.650002,87.739998,75.360001,0.0113119720647266,0.00460049101223703,-0.00594983470563903,0.00674707802847863,-0.00423728120587707
2017-07-05,153.669998,133.639999,57.560001,87.669998,75.32,-0.0123526485814125,0.00555268943329423,-0.0187597098077381,-7.98130155773791e-4,-5.30939748794701e-4
2017-07-06,152.360001,132.520004,57.16,87.370003,75.470001,-0.00856128487853258,-0.00841600238994822,-0.00697354633067615,-0.00342773414094122,0.00198953575812322
2017-07-07,152.940002,132.539993,57.98,87.650002,75.330002,0.00379955251929687,1.50826230017387e-4,0.0142437704318432,0.00319962553853781,-0.00185675115962436
2017-07-10,153.419998,131.550003,58.73,87.089996,73.230003,0.00313354480193695,-0.00749740355451678,0.0128525460409188,-0.00640961341012058,-0.0282732743476561
2017-07-11,153.190002,131.229996,58.18,86.769997,73.470001,-0.00150025141475307,-0.00243555186395827,-0.00940901646737302,-0.00368111554391248,0.00327195920338941
2017-07-12,153.699997,132.229996,58.220001,86.959999,73.940002,0.00332363694572013,0.0075913218910495,6.87302426650049e-4,0.00218732608217742,0.00637680731426027
2017-07-13,153.630005,131.860001,57.939999,86.699997,75.050003,-4.55484337711809e-4,-0.0028020390494552,-0.00482098041173451,-0.00299438212899439,0.0149006174953774
2017-07-14,154.240005,132.600006,58,87.099998,76.339996,0.00396271659095238,0.00559636173167544,0.00103503546444816,0.00460301171192423,0.0170423968670903
2017-07-17,153.009995,132.149994,57.790001,87.550003,76.370003,-0.00800661722312856,-0.00339952735328364,-0.00362724291270045,0.00515323210164986,3.92993262821051e-4
2017-07-18,154,134.460007,57.650002,88.639999,76.199997,0.00644935635751054,0.0173292134536354,-0.00242548622654404,0.0123731187193918,-0.00222856486021161
2017-07-19,147.529999,135.210007,57.77,88.349998,75.870003,-0.042921064262436,0.00556236804100241,0.00207932838599945,-0.00327703558891912,-0.00434003443121789
2017-07-20,147.660004,136.570007,59.099998,88.599998,76.019997,8.80822569084394e-4,0.0100081778041146,0.0227612807779307,0.00282565890920505,0.00197503520649978
2017-07-21,147.080002,135.309998,59.950001,88.610001,76.150002,-0.00393569068916477,-0.00926892745141927,0.0142800075829852,1.12894306947275e-4,0.00170868150732062
2017-07-24,145.990005,133.009995,58.950001,88.18,76.889999,-0.00743850957030379,-0.0171441517206334,-0.0168212542071817,-0.00486454941482695,0.00967071043337331
2017-07-25,146.190002,131.880005,59.389999,89.139999,78.519997,0.00136899874354146,-0.00853181965726169,0.00743620124300914,0.0108279763703099,0.0209775151629366
2017-07-26,145.360001,130.949997,58.360001,89.300003,78.900002,-0.00569372823696312,-0.00707690807257055,-0.0174951044003091,0.00179336517697593,0.00482792199893733
2017-07-27,145.070007,130.830002,58.150002,90.68,79.779999,-0.00199699816401022,-9.1676223441528e-4,-0.00360482743112644,0.0153353041622504,0.0110915807424199
2017-07-28,144.289993,131.850006,58.669998,90.209999,79.809998,-0.00539131800762505,0.00776617249575384,0.00890257549031404,-0.00519655105602634,3.75950885610266e-4
2017-07-31,144.669998,132.720001,59.049999,90.82,79.989998,0.00263015802118005,0.00657669511129644,0.00645603685977392,0.0067392510865032,0.00225281702920377
2017-08-01,145.300003,132.509995,59.84,91.099998,80.5,0.00434531840624164,-0.00158357687330568,0.0132898079576522,0.00307825664221095,0.00635558256691304
